SH, 20, 2005022418,   , BEST,   0,  79S, 1795W,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  50,   0,  30, 
SH, 20, 2005022500,   , BEST,   0,  84S, 1785W,  45,  991, TS,  34, NEQ,  120,   90,   90,  110,    0,    0,   0,  55,   0, 
SH, 20, 2005022506,   , BEST,   0,  87S, 1774W,  55,  984, TS,  34, NEQ,   95,  110,  110,   95,    0,    0,   0,  70,   0, 
SH, 20, 2005022506,   , BEST,   0,  87S, 1774W,  55,  984, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  70,   0, 
SH, 20, 2005022512,   , BEST,   0,  89S, 1763W,  70,  972, TY,  34, NEQ,   80,   80,   80,   80,    0,    0,   0,  80,   0, 
SH, 20, 2005022512,   , BEST,   0,  89S, 1763W,  70,  972, TY,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  80,   0, 
SH, 20, 2005022512,   , BEST,   0,  89S, 1763W,  70,  972, TY,  64, NEQ,   15,   15,   15,   15,    0,    0,   0,  80,   0, 
SH, 20, 2005022518,   , BEST,   0,  90S, 1750W,  90,  954, TY,  34, NEQ,  100,  100,  100,  100,    0,    0,   0, 110,   0, 
SH, 20, 2005022518,   , BEST,   0,  90S, 1750W,  90,  954, TY,  50, NEQ,   40,   40,   40,   40,    0,    0,   0, 110,   0, 
SH, 20, 2005022518,   , BEST,   0,  90S, 1750W,  90,  954, TY,  64, NEQ,   20,   20,   20,   20,    0,    0,   0, 110,   0, 
SH, 20, 2005022600,   , BEST,   0,  94S, 1738W,  90,  954, TY,  34, NEQ,  100,  100,  100,  100,    0,    0,   0, 110,   0, 
SH, 20, 2005022600,   , BEST,   0,  94S, 1738W,  90,  954, TY,  50, NEQ,   40,   40,   40,   40,    0,    0,   0, 110,   0, 
SH, 20, 2005022600,   , BEST,   0,  94S, 1738W,  90,  954, TY,  64, NEQ,   20,   20,   20,   20,    0,    0,   0, 110,   0, 
SH, 20, 2005022606,   , BEST,   0,  98S, 1727W,  90,  954, TY,  34, NEQ,  100,  100,  100,  100,    0,    0,   0, 110,   0, 
