SH, 23, 2005030818,   , BEST,   0, 135S, 1198E,  15, 1006, TD,   0,    ,    0,    0,    0,    0, 
SH, 23, 2005030900,   , BEST,   0, 136S, 1193E,  20, 1004, TD,   0,    ,    0,    0,    0,    0, 
SH, 23, 2005030906,   , BEST,   0, 137S, 1187E,  20, 1004, TD,   0,    ,    0,    0,    0,    0, 
SH, 23, 2005030912,   , BEST,   0, 138S, 1180E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 23, 2005030918,   , BEST,   0, 140S, 1172E,  35,  997, TS,   0,    ,    0,    0,    0,    0,    0,    0,   0,  45,   0, 
SH, 23, 2005031000,   , BEST,   0, 142S, 1164E,  45,  991, TS,  34, NEQ,  120,  120,  120,  120, 1008,  160,  25,   0,   0, 
SH, 23, 2005031006,   , BEST,   0, 145S, 1156E,  50,  987, TS,  34, NEQ,  130,  130,  130,  130,    0,    0,   0,  70,   0, 
SH, 23, 2005031006,   , BEST,   0, 145S, 1156E,  50,  987, TS,  50, NEQ,   20,   20,   20,   20,    0,    0,   0,  70,   0, 
SH, 23, 2005031012,   , BEST,   0, 150S, 1149E,  55,  984, TS,  34, NEQ,  130,  130,  130,  130, 1008,  160,  20,   0,   0, 
SH, 23, 2005031012,   , BEST,   0, 150S, 1149E,  55,  984, TS,  50, NEQ,   20,   20,   20,   20, 1008,  160,  20,   0,   0, 
SH, 23, 2005031018,   , BEST,   0, 156S, 1144E,  65,  976, TY,  34, NEQ,  140,  160,  160,  140,    0,    0,   0,  80,   0, 
SH, 23, 2005031018,   , BEST,   0, 156S, 1144E,  65,  976, TY,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  80,   0, 
SH, 23, 2005031100,   , BEST,   0, 161S, 1136E,  75,  967, TY,  34, NEQ,  150,  160,  160,  150, 1006,  170,  10,   0,  10, 
SH, 23, 2005031100,   , BEST,   0, 161S, 1136E,  75,  967, TY,  50, NEQ,   35,   35,   35,   35, 1006,  170,  10,   0,  10, 
SH, 23, 2005031100,   , BEST,   0, 161S, 1136E,  75,  967, TY,  64, NEQ,   25,   25,   25,   25, 1006,  170,  10,   0,  10, 
SH, 23, 2005031106,   , BEST,   0, 166S, 1127E,  85,  958, TY,  34, NEQ,  150,  160,  160,  150,    0,    0,   0, 110,   0, 
SH, 23, 2005031106,   , BEST,   0, 166S, 1127E,  85,  958, TY,  50, NEQ,   35,   35,   35,   35,    0,    0,   0, 110,   0, 
SH, 23, 2005031106,   , BEST,   0, 166S, 1127E,  85,  958, TY,  64, NEQ,   25,   25,   25,   25,    0,    0,   0, 110,   0, 
SH, 23, 2005031112,   , BEST,   0, 173S, 1121E,  90,  954, TY,  34, NEQ,  130,  160,  130,  160,    0,    0,   0, 110,   0, 
SH, 23, 2005031112,   , BEST,   0, 173S, 1121E,  90,  954, TY,  50, NEQ,   35,   45,   35,   45,    0,    0,   0, 110,   0, 
SH, 23, 2005031112,   , BEST,   0, 173S, 1121E,  90,  954, TY,  64, NEQ,   25,   30,   25,   30,    0,    0,   0, 110,   0, 
SH, 23, 2005031118,   , BEST,   0, 180S, 1115E,  90,  954, TY,  34, NEQ,  130,  160,  160,  160,    0,    0,   0, 110,   0, 
SH, 23, 2005031118,   , BEST,   0, 180S, 1115E,  90,  954, TY,  50, NEQ,   35,   45,   45,   45,    0,    0,   0, 110,   0, 
SH, 23, 2005031118,   , BEST,   0, 180S, 1115E,  90,  954, TY,  64, NEQ,   25,   30,   30,   30,    0,    0,   0, 110,   0, 
SH, 23, 2005031200,   , BEST,   0, 187S, 1109E,  85,  958, TY,  34, NEQ,  130,  160,  160,  160,    0,    0,   0, 110,   0, 
SH, 23, 2005031200,   , BEST,   0, 187S, 1109E,  85,  958, TY,  50, NEQ,   35,   45,   45,   45,    0,    0,   0, 110,   0, 
SH, 23, 2005031200,   , BEST,   0, 187S, 1109E,  85,  958, TY,  64, NEQ,   25,   30,   30,   30,    0,    0,   0, 110,   0, 
SH, 23, 2005031206,   , BEST,   0, 194S, 1103E,  80,  963, TY,  34, NEQ,  130,  160,  160,  160,    0,    0,   0, 100,   0, 
SH, 23, 2005031206,   , BEST,   0, 194S, 1103E,  80,  963, TY,  50, NEQ,   35,   45,   45,   45,    0,    0,   0, 100,   0, 
SH, 23, 2005031206,   , BEST,   0, 194S, 1103E,  80,  963, TY,  64, NEQ,   25,   30,   30,   30,    0,    0,   0, 100,   0, 
SH, 23, 2005031212,   , BEST,   0, 201S, 1098E,  75,  967, TY,  34, NEQ,  140,  150,  150,  150,    0,    0,   0,  90,   0, 
SH, 23, 2005031212,   , BEST,   0, 201S, 1098E,  75,  967, TY,  50, NEQ,   40,   45,   45,   45,    0,    0,   0,  90,   0, 
SH, 23, 2005031212,   , BEST,   0, 201S, 1098E,  75,  967, TY,  64, NEQ,   25,   30,   30,   30,    0,    0,   0,  90,   0, 
SH, 23, 2005031218,   , BEST,   0, 206S, 1094E,  75,  967, TY,  34, NEQ,  125,  160,  160,  125, 1008,  220,  10,   0,   0, 
SH, 23, 2005031218,   , BEST,   0, 206S, 1094E,  75,  967, TY,  50, NEQ,   45,   45,   45,   45, 1008,  220,  10,   0,   0, 
SH, 23, 2005031218,   , BEST,   0, 206S, 1094E,  75,  967, TY,  64, NEQ,   30,   30,   30,   30, 1008,  220,  10,   0,   0, 
SH, 23, 2005031300,   , BEST,   0, 210S, 1090E,  75,  967, TY,  34, NEQ,  125,  160,  160,  125,    0,    0,   0,  90,   0, 
SH, 23, 2005031300,   , BEST,   0, 210S, 1090E,  75,  967, TY,  50, NEQ,   45,   45,   45,   45,    0,    0,   0,  90,   0, 
SH, 23, 2005031300,   , BEST,   0, 210S, 1090E,  75,  967, TY,  64, NEQ,   30,   30,   30,   30,    0,    0,   0,  90,   0, 
SH, 23, 2005031306,   , BEST,   0, 213S, 1087E,  65,  976, TY,  34, NEQ,  120,  150,  150,  120, 1008,  160,  15,   0,   0, 
SH, 23, 2005031306,   , BEST,   0, 213S, 1087E,  65,  976, TY,  50, NEQ,   45,   45,   45,   45, 1008,  160,  15,   0,   0, 
SH, 23, 2005031306,   , BEST,   0, 213S, 1087E,  65,  976, TY,  64, NEQ,   30,   30,   30,   30, 1008,  160,  15,   0,   0, 
SH, 23, 2005031312,   , BEST,   0, 215S, 1083E,  50,  987, TS,  34, NEQ,  100,  130,  130,  100,    0,    0,   0,  70,   0, 
SH, 23, 2005031318,   , BEST,   0, 215S, 1079E,  40,  994, TS,  34, NEQ,  100,  130,  130,  100, 1008,  160,  20,   0,   0, 
SH, 23, 2005031400,   , BEST,   0, 213S, 1074E,  35,  997, TS,  34, NEQ,  100,  130,  130,  100,    0,    0,   0,  45,   0, 
