SH, 24, 2005032100,   , BEST,   0, 120S,  640E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 
SH, 24, 2005032106,   , BEST,   0, 128S,  633E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 
SH, 24, 2005032112,   , BEST,   0, 134S,  625E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 24, 2005032118,   , BEST,   0, 140S,  617E,  30, 1000, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,  40,   0, 
SH, 24, 2005032200,   , BEST,   0, 145S,  607E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1005,  100,  40,   0,   0, 
SH, 24, 2005032206,   , BEST,   0, 149S,  600E,  30, 1000, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,  40,   0, 
SH, 24, 2005032212,   , BEST,   0, 153S,  593E,  35,  997, TS,   0,    ,    0,    0,    0,    0, 1005,  100,  40,   0,   0, 
SH, 24, 2005032218,   , BEST,   0, 156S,  587E,  40,  994, TS,  34, NEQ,   30,   30,   30,   30,    0,    0,   0,  50,   0, 
SH, 24, 2005032300,   , BEST,   0, 160S,  585E,  40,  994, TS,  34, NEQ,   40,   40,   40,   40, 1005,  130,  30,   0,   0, 
SH, 24, 2005032306,   , BEST,   0, 167S,  587E,  45,  991, TS,  34, NEQ,   50,   50,   50,   50,    0,    0,   0,  55,   0, 
SH, 24, 2005032312,   , BEST,   0, 176S,  588E,  45,  991, TS,  34, NEQ,   50,   50,   50,   50, 1005,  200,  25,   0,   0, 
SH, 24, 2005032318,   , BEST,   0, 186S,  587E,  55,  984, TS,  34, NEQ,  105,  105,   90,   90,    0,    0,   0,  70,   0, 
SH, 24, 2005032318,   , BEST,   0, 186S,  587E,  55,  984, TS,  50, NEQ,   40,   40,   40,   40,    0,    0,   0,  70,   0, 
SH, 24, 2005032400,   , BEST,   0, 195S,  588E,  60,  980, TS,  34, NEQ,  105,  105,   90,   90, 1004,  300,  20,   0,   0, 
SH, 24, 2005032400,   , BEST,   0, 195S,  588E,  60,  980, TS,  50, NEQ,   40,   40,   40,   40, 1004,  300,  20,   0,   0, 
SH, 24, 2005032406,   , BEST,   0, 204S,  588E,  65,  976, TY,  34, NEQ,  120,  120,  100,  100,    0,    0,   0,  80,   0, 
SH, 24, 2005032406,   , BEST,   0, 204S,  588E,  65,  976, TY,  50, NEQ,   50,   50,   40,   40,    0,    0,   0,  80,   0, 
SH, 24, 2005032412,   , BEST,   0, 213S,  587E,  65,  976, TY,  34, NEQ,  130,  130,  115,  115, 1001,  220,  25,   0,   0, 
SH, 24, 2005032412,   , BEST,   0, 213S,  587E,  65,  976, TY,  50, NEQ,   50,   50,   50,   50, 1001,  220,  25,   0,   0, 
SH, 24, 2005032418,   , BEST,   0, 219S,  588E,  60,  980, TS,  34, NEQ,  120,  120,   80,   80,    0,    0,   0,  75,   0, 
SH, 24, 2005032418,   , BEST,   0, 219S,  588E,  60,  980, TS,  50, NEQ,   20,   20,   20,   20,    0,    0,   0,  75,   0, 
SH, 24, 2005032500,   , BEST,   0, 223S,  589E,  60,  980, TS,  34, NEQ,  120,  120,   80,   80, 1001,  220,  20,   0,   0, 
SH, 24, 2005032500,   , BEST,   0, 223S,  589E,  60,  980, TS,  50, NEQ,   20,   20,   20,   20, 1001,  220,  20,   0,   0, 
SH, 24, 2005032506,   , BEST,   0, 227S,  593E,  55,  984, TS,  34, NEQ,  110,  110,   95,   95,    0,    0,   0,  70,   0, 
SH, 24, 2005032506,   , BEST,   0, 227S,  593E,  55,  984, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  70,   0, 
SH, 24, 2005032512,   , BEST,   0, 228S,  600E,  50,  987, TS,  34, NEQ,  110,  110,   90,   90, 1001,  215,  30,   0,   0, 
SH, 24, 2005032518,   , BEST,   0, 231S,  606E,  45,  991, TS,  34, NEQ,  100,  100,   85,   85,    0,    0,   0,  55,   0, 
SH, 24, 2005032600,   , BEST,   0, 235S,  611E,  45,  991, TS,  34, NEQ,  100,  100,   85,   85, 1002,  200,  30,   0,   0, 
SH, 24, 2005032606,   , BEST,   0, 239S,  613E,  45,  991, TS,  34, NEQ,  100,  100,   85,   85,    0,    0,   0,  55,   0, 
SH, 24, 2005032612,   , BEST,   0, 244S,  614E,  45,  991, TS,  34, NEQ,  100,  100,   85,   85, 1002,  200,  30,   0,   0, 
SH, 24, 2005032618,   , BEST,   0, 248S,  616E,  45,  991, TS,  34, NEQ,   90,  100,   85,   85,    0,    0,   0,  55,   0, 
SH, 24, 2005032700,   , BEST,   0, 253S,  617E,  35,  997, TS,  34, NEQ,   85,  100,   85,   85, 1002,  200,  40,   0,   0, 
SH, 24, 2005032706,   , BEST,   0, 257S,  621E,  30, 1000, TD,   0,    ,    0,    0,    0,    0,    0,    0,   0,  40,   0, 
SH, 24, 2005032712,   , BEST,   0, 259S,  626E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 24, 2005032718,   , BEST,   0, 262S,  631E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 24, 2005032800,   , BEST,   0, 263S,  638E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 
