IO, 07, 1967092618,   , BEST,   0, 201N,  891E,-999
IO, 07, 1967092700,   , BEST,   0, 202N,  891E,-999
IO, 07, 1967092706,   , BEST,   0, 205N,  889E,-999
IO, 07, 1967092712,   , BEST,   0, 209N,  887E,-999
IO, 07, 1967092718,   , BEST,   0, 212N,  885E,-999
IO, 07, 1967092800,   , BEST,   0, 215N,  885E,-999
IO, 07, 1967092806,   , BEST,   0, 218N,  886E,-999
IO, 07, 1967092812,   , BEST,   0, 224N,  889E,-999
IO, 07, 1967092818,   , BEST,   0, 228N,  895E,-999
IO, 07, 1967092900,   , BEST,   0, 230N,  901E,-999
IO, 07, 1967092906,   , BEST,   0, 234N,  907E,-999
IO, 07, 1967092912,   , BEST,   0, 238N,  914E,-999
