SH, 09, 2000012412,   , BEST,   0, 118S, 1026E,  25,    0,   
SH, 09, 2000012418,   , BEST,   0, 120S, 1032E,  20,    0,   
SH, 09, 2000012500,   , BEST,   0, 123S, 1040E,  20,    0,   
SH, 09, 2000012506,   , BEST,   0, 126S, 1053E,  25,    0,   
SH, 09, 2000012512,   , BEST,   0, 128S, 1061E,  25,    0,   
SH, 09, 2000012518,   , BEST,   0, 130S, 1069E,  25,    0,   
SH, 09, 2000012600,   , BEST,   0, 135S, 1084E,  25,    0,   
SH, 09, 2000012606,   , BEST,   0, 141S, 1098E,  25,    0,   
SH, 09, 2000012612,   , BEST,   0, 149S, 1107E,  25,    0,   
SH, 09, 2000012618,   , BEST,   0, 157S, 1116E,  25,    0,   
SH, 09, 2000012700,   , BEST,   0, 164S, 1123E,  25,    0,   
SH, 09, 2000012706,   , BEST,   0, 171S, 1124E,  30,    0,   
SH, 09, 2000012712,   , BEST,   0, 178S, 1122E,  30,    0,   
SH, 09, 2000012718,   , BEST,   0, 182S, 1118E,  30,    0,   
SH, 09, 2000012800,   , BEST,   0, 184S, 1110E,  35,    0,   
SH, 09, 2000012806,   , BEST,   0, 185S, 1101E,  50,    0,   
SH, 09, 2000012812,   , BEST,   0, 188S, 1094E,  55,    0,   
SH, 09, 2000012818,   , BEST,   0, 192S, 1088E,  65,    0,   
SH, 09, 2000012900,   , BEST,   0, 197S, 1082E,  70,    0,   
SH, 09, 2000012906,   , BEST,   0, 203S, 1075E,  80,    0,   
SH, 09, 2000012912,   , BEST,   0, 209S, 1070E,  85,    0,   
SH, 09, 2000012918,   , BEST,   0, 214S, 1065E,  75,    0,   
SH, 09, 2000013000,   , BEST,   0, 219S, 1061E,  70,    0,   
SH, 09, 2000013006,   , BEST,   0, 226S, 1058E,  65,    0,   
SH, 09, 2000013012,   , BEST,   0, 231S, 1057E,  65,    0,   
SH, 09, 2000013018,   , BEST,   0, 233S, 1056E,  55,    0,   
SH, 09, 2000013100,   , BEST,   0, 234S, 1055E,  45,    0,   
SH, 09, 2000013106,   , BEST,   0, 234S, 1053E,  35,    0,   
SH, 09, 2000013112,   , BEST,   0, 231S, 1052E,  35,    0,   
SH, 09, 2000013118,   , BEST,   0, 229S, 1050E,  35,    0,   
SH, 09, 2000020100,   , BEST,   0, 226S, 1047E,  30,    0,   
SH, 09, 2000020106,   , BEST,   0, 224S, 1041E,  30,    0,   
SH, 09, 2000020112,   , BEST,   0, 221S, 1035E,  30,    0,   
SH, 09, 2000020118,   , BEST,   0, 219S, 1029E,  25,    0,   
