SH, 17, 2000022906,   , BEST,   0, 122S,  858E,  20,    0,   
SH, 17, 2000022912,   , BEST,   0, 123S,  865E,  20,    0,   
SH, 17, 2000022918,   , BEST,   0, 124S,  872E,  20,    0,   
SH, 17, 2000030100,   , BEST,   0, 126S,  874E,  25,    0,   
SH, 17, 2000030106,   , BEST,   0, 130S,  876E,  30,    0,   
SH, 17, 2000030112,   , BEST,   0, 130S,  874E,  30,    0,   
SH, 17, 2000030118,   , BEST,   0, 130S,  873E,  30,    0,   
SH, 17, 2000030200,   , BEST,   0, 130S,  868E,  30,    0,   
SH, 17, 2000030206,   , BEST,   0, 136S,  865E,  35,    0,   
SH, 17, 2000030212,   , BEST,   0, 139S,  862E,  35,    0,   
SH, 17, 2000030218,   , BEST,   0, 141S,  856E,  35,    0,   
SH, 17, 2000030300,   , BEST,   0, 146S,  847E,  30,    0,   
SH, 17, 2000030306,   , BEST,   0, 153S,  846E,  30,    0,   
SH, 17, 2000030312,   , BEST,   0, 159S,  843E,  30,    0,   
SH, 17, 2000030318,   , BEST,   0, 161S,  837E,  25,    0,   
SH, 17, 2000030400,   , BEST,   0, 160S,  831E,  25,    0,   
SH, 17, 2000030406,   , BEST,   0, 159S,  826E,  25,    0,   
SH, 17, 2000030412,   , BEST,   0, 163S,  821E,  25,    0,   
SH, 17, 2000030418,   , BEST,   0, 162S,  815E,  25,    0,   
SH, 17, 2000030500,   , BEST,   0, 160S,  812E,  25,    0,   
SH, 17, 2000030506,   , BEST,   0, 154S,  808E,  25,    0,   
SH, 17, 2000030512,   , BEST,   0, 150S,  807E,  25,    0,   
SH, 17, 2000030518,   , BEST,   0, 146S,  806E,  25,    0,   
SH, 17, 2000030600,   , BEST,   0, 143S,  803E,  25,    0,   
SH, 17, 2000030606,   , BEST,   0, 143S,  803E,  25,    0,   
SH, 17, 2000030612,   , BEST,   0, 143S,  804E,  20,    0,   
