SH, 13, 1978011606,   , BEST,   0, 101S,  659E,-999
SH, 13, 1978011612,   , BEST,   0, 103S,  646E,-999
SH, 13, 1978011618,   , BEST,   0, 106S,  635E,-999
SH, 13, 1978011700,   , BEST,   0, 111S,  624E,-999
SH, 13, 1978011706,   , BEST,   0, 115S,  617E,-999
SH, 13, 1978011712,   , BEST,   0, 118S,  613E,-999
SH, 13, 1978011718,   , BEST,   0, 121S,  611E,-999
SH, 13, 1978011800,   , BEST,   0, 124S,  609E,-999
SH, 13, 1978011806,   , BEST,   0, 128S,  607E,-999
SH, 13, 1978011812,   , BEST,   0, 133S,  604E,-999
SH, 13, 1978011818,   , BEST,   0, 139S,  601E,-999
SH, 13, 1978011900,   , BEST,   0, 145S,  600E,-999
SH, 13, 1978011906,   , BEST,   0, 150S,  599E,-999
SH, 13, 1978011912,   , BEST,   0, 155S,  599E,-999
SH, 13, 1978011918,   , BEST,   0, 160S,  599E,-999
SH, 13, 1978012000,   , BEST,   0, 164S,  599E,-999
SH, 13, 1978012006,   , BEST,   0, 170S,  599E,-999
SH, 13, 1978012012,   , BEST,   0, 179S,  599E,-999
SH, 13, 1978012018,   , BEST,   0, 190S,  599E,-999
SH, 13, 1978012100,   , BEST,   0, 200S,  593E,-999
SH, 13, 1978012106,   , BEST,   0, 210S,  585E,-999
SH, 13, 1978012112,   , BEST,   0, 222S,  580E,-999
SH, 13, 1978012118,   , BEST,   0, 235S,  575E,-999
SH, 13, 1978012200,   , BEST,   0, 247S,  571E,-999
SH, 13, 1978012206,   , BEST,   0, 260S,  569E,-999
SH, 13, 1978012212,   , BEST,   0, 275S,  569E,-999
SH, 13, 1978012218,   , BEST,   0, 290S,  570E,-999
SH, 13, 1978012300,   , BEST,   0, 302S,  572E,-999
SH, 13, 1978012306,   , BEST,   0, 313S,  576E,-999
