SH, 07, 2001122812,   , BEST,   0, 104S, 1751W,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 
SH, 07, 2001122818,   , BEST,   0, 104S, 1747W,  30, 1002, TD,  35, NEQ,    0,    0,    0,    0, 1008,  120,  25,   0,   0, 
SH, 07, 2001122900,   , BEST,   0, 108S, 1745W,  30, 1002, TD,  35, NEQ,    0,    0,    0,    0, 1008,  120,  25,   0,   0, 
SH, 07, 2001122906,   , BEST,   0, 115S, 1748W,  35,  997, TS,  35, NEQ,    0,    0,    0,    0, 1005,  120,  45,   0,   0, 
SH, 07, 2001122912,   , BEST,   0, 120S, 1750W,  35,  997, TS,  35, NEQ,    0,    0,    0,    0, 1005,  120,  45,   0,   0, 
SH, 07, 2001122918,   , BEST,   0, 125S, 1754W,  55,  994, TS,  35, NEQ,   90,   90,   60,   60, 1003,  120,  30,   0,   0, 
SH, 07, 2001123000,   , BEST,   0, 130S, 1758W,  65,  976, HU,  35, NEQ,  130,  100,  100,  100, 1000,  120,  20,   0,   0, 
SH, 07, 2001123006,   , BEST,   0, 137S, 1759W,  70,  972, HU,  35, NEQ,  140,  140,  110,  110, 1000,  210,  20,   0,   0, 
SH, 07, 2001123012,   , BEST,   0, 143S, 1758W,  90,  954, HU,  35, NEQ,  160,  160,  135,  160, 1000,  120,  25,   0,   0, 
SH, 07, 2001123018,   , BEST,   0, 153S, 1756W,  90,  954, HU,  35, NEQ,  160,  160,  135,  160, 1000,  120,  25,   0,   0, 
SH, 07, 2001123100,   , BEST,   0, 163S, 1753W, 100,  944, HU,  35, NEQ,  160,  160,  135,  160,  999,  120,  20,   0,   0, 
SH, 07, 2001123106,   , BEST,   0, 174S, 1746W, 100,  944, HU,  35, NEQ,  160,  160,  135,  160,  999,  120,  20,   0,   0, 
SH, 07, 2001123112,   , BEST,   0, 188S, 1739W, 100,  944, HU,  35, NEQ,  160,  160,  135,  160,  999,  120,  20,   0,   0, 
SH, 07, 2001123118,   , BEST,   0, 203S, 1728W, 100,  962, HU,  35, NEQ,  100,  180,  100,  130,  999,  135,  25,   0,   0, 
SH, 07, 2002010100,   , BEST,   0, 220S, 1716W,  90,  970, HU,  35, NEQ,  180,  220,   90,   60, 1000,  140,  30,   0,   0, 
SH, 07, 2002010106,   , BEST,   0, 237S, 1704W,  75,  981, HU,  35, NEQ,  180,  220,   90,   60, 1000,  140,  30,   0,   0, 
SH, 07, 2002010112,   , BEST,   0, 256S, 1692W,  65,  987, HU,  35, NEQ,  180,  210,  120,  120, 1000,  315,  30,   0,   0, 
SH, 07, 2002010118,   , BEST,   0, 280S, 1679W,  55,  984, TS,  35, NEQ,  120,  180,  120,   80, 1000,  170,  35,   0,   0, 
SH, 07, 2002010200,   , BEST,   0, 293S, 1676W,  45, 1000, TS,   0,    ,    0,    0,    0,    0, 
