IO, 05, 1979092100,   , BEST,   0, 102N,  865E,  20,    0, XX
IO, 05, 1979092106,   , BEST,   0, 118N,  857E,  25,    0, XX
IO, 05, 1979092112,   , BEST,   0, 128N,  851E,  25,    0, XX
IO, 05, 1979092118,   , BEST,   0, 133N,  850E,  25,    0, XX
IO, 05, 1979092200,   , BEST,   0, 138N,  848E,  25,    0, XX
IO, 05, 1979092206,   , BEST,   0, 145N,  842E,  25,    0, XX
IO, 05, 1979092212,   , BEST,   0, 151N,  835E,  25,    0, XX
IO, 05, 1979092218,   , BEST,   0, 155N,  828E,  20,    0, XX
IO, 05, 1979092300,   , BEST,   0, 156N,  820E,  20,    0, XX
