IO, 12, 1968110118,   , BEST,   0, 106N,  873E,-999
IO, 12, 1968110200,   , BEST,   0, 107N,  870E,-999
IO, 12, 1968110206,   , BEST,   0, 109N,  868E,-999
IO, 12, 1968110212,   , BEST,   0, 109N,  866E,-999
IO, 12, 1968110218,   , BEST,   0, 111N,  864E,-999
IO, 12, 1968110300,   , BEST,   0, 112N,  860E,-999
IO, 12, 1968110306,   , BEST,   0, 114N,  856E,-999
IO, 12, 1968110312,   , BEST,   0, 115N,  850E,-999
IO, 12, 1968110318,   , BEST,   0, 117N,  846E,-999
IO, 12, 1968110400,   , BEST,   0, 118N,  842E,-999
IO, 12, 1968110406,   , BEST,   0, 121N,  835E,-999
IO, 12, 1968110412,   , BEST,   0, 127N,  826E,-999
IO, 12, 1968110418,   , BEST,   0, 133N,  818E,-999
IO, 12, 1968110500,   , BEST,   0, 138N,  809E,-999
