SH, 17, 1973012700,   , BEST,   0, 149S, 1387E,-999
SH, 17, 1973012706,   , BEST,   0, 150S, 1384E,-999
SH, 17, 1973012712,   , BEST,   0, 151S, 1381E,-999
SH, 17, 1973012718,   , BEST,   0, 151S, 1380E,-999
SH, 17, 1973012800,   , BEST,   0, 152S, 1379E,-999
SH, 17, 1973012806,   , BEST,   0, 154S, 1376E,-999
SH, 17, 1973012812,   , BEST,   0, 157S, 1373E,-999
SH, 17, 1973012818,   , BEST,   0, 159S, 1372E,-999
SH, 17, 1973012900,   , BEST,   0, 161S, 1372E,-999
SH, 17, 1973012906,   , BEST,   0, 165S, 1368E,-999
SH, 17, 1973012912,   , BEST,   0, 170S, 1364E,-999
SH, 17, 1973012918,   , BEST,   0, 177S, 1366E,-999
SH, 17, 1973013000,   , BEST,   0, 183S, 1368E,-999
SH, 17, 1973013006,   , BEST,   0, 188S, 1355E,-999
SH, 17, 1973013012,   , BEST,   0, 193S, 1340E,-999
SH, 17, 1973013018,   , BEST,   0, 197S, 1334E,-999
SH, 17, 1973013100,   , BEST,   0, 202S, 1328E,-999
SH, 17, 1973013106,   , BEST,   0, 208S, 1320E,-999
SH, 17, 1973013112,   , BEST,   0, 216S, 1310E,-999
