SH, 17, 1999012906,   , BEST,   0, 137S,  963E,  20,    0,   
SH, 17, 1999012912,   , BEST,   0, 140S,  956E,  20,    0,   
SH, 17, 1999012918,   , BEST,   0, 144S,  948E,  25,    0,   
SH, 17, 1999013000,   , BEST,   0, 147S,  939E,  25,    0,   
SH, 17, 1999013006,   , BEST,   0, 150S,  930E,  25,    0,   
SH, 17, 1999013012,   , BEST,   0, 155S,  919E,  25,    0,   
SH, 17, 1999013018,   , BEST,   0, 159S,  905E,  30,    0,   
SH, 17, 1999013100,   , BEST,   0, 164S,  886E,  30,    0,   
SH, 17, 1999013106,   , BEST,   0, 168S,  859E,  35,    0,   
SH, 17, 1999013112,   , BEST,   0, 173S,  832E,  40,    0,   
SH, 17, 1999013118,   , BEST,   0, 180S,  815E,  40,    0,   
SH, 17, 1999020100,   , BEST,   0, 184S,  801E,  40,    0,   
SH, 17, 1999020106,   , BEST,   0, 188S,  787E,  40,    0,   
SH, 17, 1999020112,   , BEST,   0, 191S,  773E,  40,    0,   
SH, 17, 1999020118,   , BEST,   0, 194S,  759E,  40,    0,   
SH, 17, 1999020200,   , BEST,   0, 194S,  743E,  40,    0,   
SH, 17, 1999020206,   , BEST,   0, 195S,  723E,  40,    0,   
SH, 17, 1999020212,   , BEST,   0, 198S,  694E,  40,    0,   
SH, 17, 1999020218,   , BEST,   0, 197S,  677E,  40,    0,   
SH, 17, 1999020300,   , BEST,   0, 197S,  660E,  40,    0,   
SH, 17, 1999020306,   , BEST,   0, 194S,  636E,  35,    0,   
SH, 17, 1999020312,   , BEST,   0, 190S,  617E,  35,    0,   
SH, 17, 1999020318,   , BEST,   0, 189S,  595E,  25,    0,   
SH, 17, 1999020400,   , BEST,   0, 193S,  579E,  25,    0,   
SH, 17, 1999020406,   , BEST,   0, 195S,  558E,  25,    0,   
SH, 17, 1999020412,   , BEST,   0, 195S,  540E,  25,    0,   
SH, 17, 1999020418,   , BEST,   0, 199S,  526E,  30,    0,   
SH, 17, 1999020500,   , BEST,   0, 210S,  513E,  25,    0,   
SH, 17, 1999020506,   , BEST,   0, 222S,  499E,  25,    0,   
