SH, 15, 1999012112,   , BEST,   0, 114S, 1100E,  25,    0,   
SH, 15, 1999012118,   , BEST,   0, 124S, 1100E,  25,    0,   
SH, 15, 1999012200,   , BEST,   0, 129S, 1094E,  25,    0,   
SH, 15, 1999012206,   , BEST,   0, 131S, 1084E,  25,    0,   
SH, 15, 1999012212,   , BEST,   0, 135S, 1072E,  30,    0,   
SH, 15, 1999012218,   , BEST,   0, 139S, 1061E,  30,    0,   
SH, 15, 1999012300,   , BEST,   0, 138S, 1055E,  40,    0,   
SH, 15, 1999012306,   , BEST,   0, 138S, 1049E,  45,    0,   
SH, 15, 1999012312,   , BEST,   0, 141S, 1042E,  45,    0,   
SH, 15, 1999012318,   , BEST,   0, 145S, 1033E,  50,    0,   
SH, 15, 1999012400,   , BEST,   0, 149S, 1022E,  55,    0,   
SH, 15, 1999012406,   , BEST,   0, 153S, 1012E,  65,    0,   
SH, 15, 1999012412,   , BEST,   0, 157S, 1000E,  75,    0,   
SH, 15, 1999012418,   , BEST,   0, 161S,  989E,  75,    0,   
SH, 15, 1999012500,   , BEST,   0, 162S,  979E,  80,    0,   
SH, 15, 1999012506,   , BEST,   0, 162S,  968E,  80,    0,   
SH, 15, 1999012512,   , BEST,   0, 161S,  957E,  75,    0,   
SH, 15, 1999012518,   , BEST,   0, 156S,  952E,  75,    0,   
SH, 15, 1999012600,   , BEST,   0, 150S,  948E,  65,    0,   
SH, 15, 1999012606,   , BEST,   0, 147S,  945E,  65,    0,   
SH, 15, 1999012612,   , BEST,   0, 146S,  942E,  55,    0,   
SH, 15, 1999012618,   , BEST,   0, 145S,  939E,  55,    0,   
SH, 15, 1999012700,   , BEST,   0, 145S,  935E,  55,    0,   
SH, 15, 1999012706,   , BEST,   0, 145S,  931E,  55,    0,   
SH, 15, 1999012712,   , BEST,   0, 146S,  926E,  60,    0,   
SH, 15, 1999012718,   , BEST,   0, 149S,  919E,  55,    0,   
SH, 15, 1999012800,   , BEST,   0, 157S,  910E,  55,    0,   
SH, 15, 1999012806,   , BEST,   0, 163S,  900E,  50,    0,   
SH, 15, 1999012812,   , BEST,   0, 167S,  892E,  50,    0,   
SH, 15, 1999012818,   , BEST,   0, 171S,  879E,  50,    0,   
SH, 15, 1999012900,   , BEST,   0, 174S,  868E,  50,    0,   
SH, 15, 1999012906,   , BEST,   0, 176S,  856E,  50,    0,   
SH, 15, 1999012912,   , BEST,   0, 176S,  845E,  45,    0,   
SH, 15, 1999012918,   , BEST,   0, 176S,  836E,  40,    0,   
SH, 15, 1999013000,   , BEST,   0, 175S,  823E,  40,    0,   
SH, 15, 1999013006,   , BEST,   0, 173S,  812E,  40,    0,   
SH, 15, 1999013012,   , BEST,   0, 169S,  803E,  35,    0,   
SH, 15, 1999013018,   , BEST,   0, 166S,  794E,  35,    0,   
SH, 15, 1999013100,   , BEST,   0, 159S,  776E,  30,    0,   
SH, 15, 1999013106,   , BEST,   0, 153S,  760E,  25,    0,   
SH, 15, 1999013112,   , BEST,   0, 146S,  745E,  25,    0,   
SH, 15, 1999013118,   , BEST,   0, 138S,  735E,  20,    0,   
SH, 15, 1999020100,   , BEST,   0, 131S,  726E,  25,    0,   
SH, 15, 1999020106,   , BEST,   0, 127S,  718E,  25,    0,   
SH, 15, 1999020112,   , BEST,   0, 123S,  708E,  25,    0,   
SH, 15, 1999020118,   , BEST,   0, 121S,  699E,  25,    0,   
