SH, 21, 1968020218,   , BEST,   0, 145S, 1397E,  10
SH, 21, 1968020300,   , BEST,   0, 145S, 1397E,   5
SH, 21, 1968020306,   , BEST,   0, 145S, 1396E,   5
SH, 21, 1968020312,   , BEST,   0, 146S, 1394E,  10
SH, 21, 1968020318,   , BEST,   0, 147S, 1392E,  15
SH, 21, 1968020400,   , BEST,   0, 147S, 1388E,  10
SH, 21, 1968020406,   , BEST,   0, 147S, 1383E,  10
SH, 21, 1968020412,   , BEST,   0, 147S, 1372E,  15
SH, 21, 1968020418,   , BEST,   0, 147S, 1362E,  20
SH, 21, 1968020500,   , BEST,   0, 152S, 1354E,  20
