SH, 31, 1998032806,   , BEST,   0, 149S, 1722E,  20,    0,   
SH, 31, 1998032812,   , BEST,   0, 145S, 1720E,  25,    0,   
SH, 31, 1998032818,   , BEST,   0, 140S, 1716E,  25,    0,   
SH, 31, 1998032900,   , BEST,   0, 136S, 1715E,  25,    0,   
SH, 31, 1998032906,   , BEST,   0, 135S, 1717E,  25,    0,   
SH, 31, 1998032912,   , BEST,   0, 137S, 1718E,  30,    0,   
SH, 31, 1998032918,   , BEST,   0, 140S, 1713E,  30,    0,   
SH, 31, 1998033000,   , BEST,   0, 140S, 1707E,  35,    0,   
SH, 31, 1998033006,   , BEST,   0, 140S, 1703E,  40,    0,   
SH, 31, 1998033012,   , BEST,   0, 140S, 1697E,  45,    0,   
SH, 31, 1998033018,   , BEST,   0, 140S, 1690E,  55,    0,   
SH, 31, 1998033100,   , BEST,   0, 140S, 1684E,  65,    0,   
SH, 31, 1998033106,   , BEST,   0, 141S, 1679E,  70,    0,   
SH, 31, 1998033112,   , BEST,   0, 143S, 1674E,  80,    0,   
SH, 31, 1998033118,   , BEST,   0, 148S, 1669E, 100,    0,   
SH, 31, 1998040100,   , BEST,   0, 153S, 1663E, 100,    0,   
SH, 31, 1998040106,   , BEST,   0, 155S, 1660E,  95,    0,   
SH, 31, 1998040112,   , BEST,   0, 156S, 1657E,  90,    0,   
SH, 31, 1998040118,   , BEST,   0, 157S, 1651E,  90,    0,   
SH, 31, 1998040200,   , BEST,   0, 157S, 1642E,  90,    0,   
SH, 31, 1998040206,   , BEST,   0, 157S, 1636E,  85,    0,   
SH, 31, 1998040212,   , BEST,   0, 156S, 1630E,  85,    0,   
SH, 31, 1998040218,   , BEST,   0, 155S, 1626E,  85,    0,   
SH, 31, 1998040300,   , BEST,   0, 155S, 1622E,  85,    0,   
SH, 31, 1998040306,   , BEST,   0, 157S, 1619E,  80,    0,   
SH, 31, 1998040312,   , BEST,   0, 159S, 1617E,  80,    0,   
SH, 31, 1998040318,   , BEST,   0, 162S, 1616E,  75,    0,   
SH, 31, 1998040400,   , BEST,   0, 168S, 1617E,  65,    0,   
SH, 31, 1998040406,   , BEST,   0, 173S, 1621E,  55,    0,   
SH, 31, 1998040412,   , BEST,   0, 178S, 1626E,  55,    0,   
SH, 31, 1998040418,   , BEST,   0, 186S, 1633E,  50,    0,   
SH, 31, 1998040500,   , BEST,   0, 193S, 1640E,  50,    0,   
SH, 31, 1998040506,   , BEST,   0, 201S, 1649E,  45,    0,   
SH, 31, 1998040512,   , BEST,   0, 209S, 1659E,  45,    0,   
SH, 31, 1998040518,   , BEST,   0, 216S, 1670E,  45,    0,   
SH, 31, 1998040600,   , BEST,   0, 227S, 1685E,  45,    0,   
SH, 31, 1998040606,   , BEST,   0, 241S, 1700E,  45,    0,   
