SH, 21, 1998020100,   , BEST,   0, 181S,  356E,  25,    0,   
SH, 21, 1998020106,   , BEST,   0, 186S,  357E,  20,    0,   
SH, 21, 1998020112,   , BEST,   0, 191S,  359E,  25,    0,   
SH, 21, 1998020118,   , BEST,   0, 198S,  360E,  25,    0,   
SH, 21, 1998020200,   , BEST,   0, 202S,  363E,  25,    0,   
SH, 21, 1998020206,   , BEST,   0, 203S,  369E,  25,    0,   
SH, 21, 1998020212,   , BEST,   0, 203S,  375E,  25,    0,   
SH, 21, 1998020218,   , BEST,   0, 199S,  382E,  25,    0,   
SH, 21, 1998020300,   , BEST,   0, 195S,  387E,  25,    0,   
SH, 21, 1998020306,   , BEST,   0, 190S,  392E,  25,    0,   
SH, 21, 1998020312,   , BEST,   0, 187S,  397E,  25,    0,   
SH, 21, 1998020318,   , BEST,   0, 185S,  405E,  25,    0,   
SH, 21, 1998020400,   , BEST,   0, 185S,  415E,  25,    0,   
SH, 21, 1998020406,   , BEST,   0, 187S,  425E,  25,    0,   
SH, 21, 1998020412,   , BEST,   0, 190S,  435E,  25,    0,   
SH, 21, 1998020418,   , BEST,   0, 194S,  441E,  25,    0,   
SH, 21, 1998020500,   , BEST,   0, 195S,  448E,  25,    0,   
SH, 21, 1998020506,   , BEST,   0, 193S,  456E,  20,    0,   
SH, 21, 1998020512,   , BEST,   0, 191S,  459E,  20,    0,   
SH, 21, 1998020518,   , BEST,   0, 188S,  461E,  20,    0,   
SH, 21, 1998020600,   , BEST,   0, 186S,  458E,  20,    0,   
SH, 21, 1998020606,   , BEST,   0, 186S,  455E,  25,    0,   
SH, 21, 1998020612,   , BEST,   0, 189S,  453E,  25,    0,   
SH, 21, 1998020618,   , BEST,   0, 192S,  453E,  25,    0,   
SH, 21, 1998020700,   , BEST,   0, 196S,  454E,  25,    0,   
SH, 21, 1998020706,   , BEST,   0, 204S,  456E,  25,    0,   
SH, 21, 1998020712,   , BEST,   0, 211S,  458E,  25,    0,   
SH, 21, 1998020718,   , BEST,   0, 219S,  458E,  25,    0,   
SH, 21, 1998020800,   , BEST,   0, 227S,  460E,  30,    0,   
SH, 21, 1998020806,   , BEST,   0, 235S,  459E,  30,    0,   
SH, 21, 1998020812,   , BEST,   0, 243S,  455E,  30,    0,   
SH, 21, 1998020818,   , BEST,   0, 251S,  448E,  30,    0,   
SH, 21, 1998020900,   , BEST,   0, 258S,  440E,  35,    0,   
SH, 21, 1998020906,   , BEST,   0, 264S,  440E,  35,    0,   
SH, 21, 1998020912,   , BEST,   0, 269S,  440E,  35,    0,   
SH, 21, 1998020918,   , BEST,   0, 281S,  443E,  35,    0,   
SH, 21, 1998021000,   , BEST,   0, 293S,  450E,  30,    0,   
