SH, 25, 1998022418,   , BEST,   0, 144S, 1389E,  20,    0,   
SH, 25, 1998022500,   , BEST,   0, 146S, 1390E,  20,    0,   
SH, 25, 1998022506,   , BEST,   0, 149S, 1390E,  20,    0,   
SH, 25, 1998022512,   , BEST,   0, 152S, 1390E,  30,    0,   
SH, 25, 1998022518,   , BEST,   0, 154S, 1389E,  30,    0,   
SH, 25, 1998022600,   , BEST,   0, 158S, 1388E,  35,    0,   
SH, 25, 1998022606,   , BEST,   0, 164S, 1387E,  35,    0,   
SH, 25, 1998022612,   , BEST,   0, 171S, 1386E,  35,    0,   
SH, 25, 1998022618,   , BEST,   0, 175S, 1385E,  30,    0,   
SH, 25, 1998022700,   , BEST,   0, 179S, 1384E,  30,    0,   
SH, 25, 1998022706,   , BEST,   0, 183S, 1383E,  30,    0,   
SH, 25, 1998022712,   , BEST,   0, 186S, 1380E,  25,    0,   
SH, 25, 1998022718,   , BEST,   0, 186S, 1375E,  25,    0,   
SH, 25, 1998022800,   , BEST,   0, 181S, 1369E,  25,    0,   
SH, 25, 1998022806,   , BEST,   0, 175S, 1363E,  25,    0,   
SH, 25, 1998022812,   , BEST,   0, 169S, 1357E,  25,    0,   
SH, 25, 1998022818,   , BEST,   0, 166S, 1349E,  25,    0,   
