SH, 34, 1998041700,   , BEST,   0, 108S,  840E,  20,    0,   
SH, 34, 1998041706,   , BEST,   0, 102S,  831E,  25,    0,   
SH, 34, 1998041712,   , BEST,   0, 100S,  820E,  25,    0,   
SH, 34, 1998041718,   , BEST,   0,  99S,  810E,  25,    0,   
SH, 34, 1998041800,   , BEST,   0,  99S,  800E,  25,    0,   
SH, 34, 1998041806,   , BEST,   0, 100S,  790E,  30,    0,   
SH, 34, 1998041812,   , BEST,   0, 101S,  780E,  30,    0,   
SH, 34, 1998041818,   , BEST,   0, 102S,  770E,  35,    0,   
SH, 34, 1998041900,   , BEST,   0, 103S,  760E,  35,    0,   
SH, 34, 1998041906,   , BEST,   0, 105S,  750E,  40,    0,   
SH, 34, 1998041912,   , BEST,   0, 107S,  738E,  40,    0,   
SH, 34, 1998041918,   , BEST,   0, 110S,  725E,  40,    0,   
SH, 34, 1998042000,   , BEST,   0, 112S,  711E,  40,    0,   
SH, 34, 1998042006,   , BEST,   0, 114S,  698E,  40,    0,   
SH, 34, 1998042012,   , BEST,   0, 117S,  684E,  35,    0,   
SH, 34, 1998042018,   , BEST,   0, 118S,  673E,  35,    0,   
SH, 34, 1998042100,   , BEST,   0, 118S,  664E,  35,    0,   
SH, 34, 1998042106,   , BEST,   0, 118S,  653E,  35,    0,   
SH, 34, 1998042112,   , BEST,   0, 118S,  644E,  35,    0,   
SH, 34, 1998042118,   , BEST,   0, 118S,  635E,  35,    0,   
SH, 34, 1998042200,   , BEST,   0, 118S,  624E,  35,    0,   
SH, 34, 1998042206,   , BEST,   0, 121S,  611E,  30,    0,   
SH, 34, 1998042212,   , BEST,   0, 124S,  596E,  30,    0,   
