SH, 26, 1998030418,   , BEST,   0, 141S,  620E,  20,    0,   
SH, 26, 1998030500,   , BEST,   0, 143S,  624E,  20,    0,   
SH, 26, 1998030506,   , BEST,   0, 149S,  629E,  25,    0,   
SH, 26, 1998030512,   , BEST,   0, 154S,  634E,  25,    0,   
SH, 26, 1998030518,   , BEST,   0, 158S,  640E,  25,    0,   
SH, 26, 1998030600,   , BEST,   0, 161S,  648E,  25,    0,   
SH, 26, 1998030606,   , BEST,   0, 164S,  661E,  25,    0,   
SH, 26, 1998030612,   , BEST,   0, 165S,  671E,  30,    0,   
SH, 26, 1998030618,   , BEST,   0, 167S,  681E,  30,    0,   
SH, 26, 1998030700,   , BEST,   0, 173S,  687E,  40,    0,   
SH, 26, 1998030706,   , BEST,   0, 179S,  690E,  45,    0,   
SH, 26, 1998030712,   , BEST,   0, 186S,  692E,  50,    0,   
SH, 26, 1998030718,   , BEST,   0, 193S,  694E,  55,    0,   
SH, 26, 1998030800,   , BEST,   0, 199S,  697E,  55,    0,   
SH, 26, 1998030806,   , BEST,   0, 205S,  700E,  55,    0,   
SH, 26, 1998030812,   , BEST,   0, 212S,  706E,  50,    0,   
SH, 26, 1998030818,   , BEST,   0, 220S,  711E,  50,    0,   
SH, 26, 1998030900,   , BEST,   0, 226S,  716E,  45,    0,   
SH, 26, 1998030906,   , BEST,   0, 231S,  721E,  40,    0,   
