WP, 17, 2000081618,   , BEST,   0, 308N, 1692E,  25,    0, TD
WP, 17, 2000081700,   , BEST,   0, 311N, 1701E,  20,    0, TD
WP, 17, 2000081706,   , BEST,   0, 315N, 1710E,  25,    0, TD
WP, 17, 2000081712,   , BEST,   0, 318N, 1718E,  25,    0, TD
WP, 17, 2000081718,   , BEST,   0, 321N, 1725E,  25,    0, TD
WP, 17, 2000081800,   , BEST,   0, 324N, 1734E,  25,    0, TD
WP, 17, 2000081806,   , BEST,   0, 327N, 1749E,  25,    0, TD
WP, 17, 2000081812,   , BEST,   0, 332N, 1763E,  25,    0, TD
WP, 17, 2000081818,   , BEST,   0, 337N, 1778E,  25,    0, TD
WP, 17, 2000081900,   , BEST,   0, 357N, 1799W,  25,    0, TD
