IO, 01, 1973052600,   , BEST,   0, 117N,  613E,   0
IO, 01, 1973052606,   , BEST,   0, 122N,  601E,   0
IO, 01, 1973052612,   , BEST,   0, 125N,  590E,   0
IO, 01, 1973052618,   , BEST,   0, 125N,  580E,   0
IO, 01, 1973052700,   , BEST,   0, 125N,  570E,   0
IO, 01, 1973052706,   , BEST,   0, 124N,  560E,   0
IO, 01, 1973052712,   , BEST,   0, 124N,  550E,   0
IO, 01, 1973052718,   , BEST,   0, 124N,  538E,   0
IO, 01, 1973052800,   , BEST,   0, 124N,  525E,   0
IO, 01, 1973052806,   , BEST,   0, 124N,  514E,   0
IO, 01, 1973052812,   , BEST,   0, 124N,  505E,   0
