IO, 02, 1977060900,   , BEST,   0, 158N,  706E,   0
IO, 02, 1977060906,   , BEST,   0, 167N,  704E,   0
IO, 02, 1977060912,   , BEST,   0, 173N,  702E,   0
IO, 02, 1977060918,   , BEST,   0, 176N,  699E,   0
IO, 02, 1977061000,   , BEST,   0, 179N,  693E,   0
IO, 02, 1977061006,   , BEST,   0, 186N,  682E,   0
IO, 02, 1977061012,   , BEST,   0, 191N,  671E,   0
IO, 02, 1977061018,   , BEST,   0, 193N,  664E,  35,    0, XX
IO, 02, 1977061100,   , BEST,   0, 195N,  657E,  40,    0, XX
IO, 02, 1977061106,   , BEST,   0, 197N,  646E,  45,    0, XX
IO, 02, 1977061112,   , BEST,   0, 199N,  635E,  50,    0, XX
IO, 02, 1977061118,   , BEST,   0, 201N,  627E,  55,    0, XX
IO, 02, 1977061200,   , BEST,   0, 202N,  620E,  55,    0, XX
IO, 02, 1977061206,   , BEST,   0, 203N,  613E,  60,    0, XX
IO, 02, 1977061212,   , BEST,   0, 204N,  606E,  55,    0, XX
IO, 02, 1977061218,   , BEST,   0, 205N,  600E,  55,    0, XX
IO, 02, 1977061300,   , BEST,   0, 205N,  594E,  50,    0, XX
